Round,Accuracy
0,0.0996
1,0.8763
2,0.8899
3,0.9632
4,0.9738
5,0.9694
6,0.9784
7,0.9822
8,0.9834
9,0.9836
10,0.984
11,0.9852
12,0.9855
13,0.9854
14,0.9865
15,0.9861
16,0.9867
17,0.9866
18,0.9869
19,0.9869
20,0.9874
21,0.9867
22,0.9863
23,0.9864
24,0.9862
25,0.9862
26,0.9876
27,0.9867
28,0.9861
29,0.9859
30,0.9862
31,0.987
32,0.9856
33,0.9861
34,0.9865
35,0.9863
36,0.9867
37,0.9867
38,0.9851
39,0.9854
40,0.9867
41,0.9871
42,0.9869
43,0.9884
44,0.9882
45,0.9882
46,0.9873
47,0.9878
48,0.988
49,0.9881
50,0.9879
