Round,Accuracy
0,0.1405
1,0.6343
2,0.8961
3,0.9574
4,0.9602
5,0.9735
6,0.9778
7,0.9812
8,0.9819
9,0.9835
10,0.9841
11,0.9843
12,0.9855
13,0.9858
14,0.9855
15,0.986
16,0.9866
17,0.9859
18,0.9862
19,0.9852
20,0.9865
21,0.9862
22,0.9865
23,0.9858
24,0.9861
25,0.9867
26,0.9868
27,0.9871
28,0.9876
29,0.9874
30,0.9866
31,0.9869
32,0.9861
33,0.9864
34,0.9856
35,0.9852
36,0.9858
37,0.9872
38,0.9873
39,0.9871
40,0.9867
41,0.986
42,0.9855
43,0.9847
44,0.9854
45,0.9842
46,0.9852
47,0.9867
48,0.9872
49,0.9857
50,0.9854
