Round,Avg Accuracy,Std Accuracy
0,0.1075,0.0383
1,0.3423,0.0226
2,0.5523,0.0704
3,0.6663,0.0364
4,0.7722,0.0221
5,0.8175,0.0377
6,0.7472,0.0517
7,0.7654,0.0741
8,0.7327,0.0410
9,0.7910,0.0399
10,0.8254,0.0664
11,0.8726,0.0259
12,0.8817,0.0424
13,0.8991,0.0198
14,0.8904,0.0285
15,0.8910,0.0657
16,0.9131,0.0403
17,0.9187,0.0473
18,0.9467,0.0108
19,0.9507,0.0079
20,0.9572,0.0021
21,0.9600,0.0023
22,0.9621,0.0033
23,0.9656,0.0017
24,0.9636,0.0018
25,0.9642,0.0021
26,0.9648,0.0043
27,0.9673,0.0025
28,0.9669,0.0024
29,0.9678,0.0026
30,0.9672,0.0021
31,0.9682,0.0008
32,0.9692,0.0010
33,0.9697,0.0013
34,0.9711,0.0021
35,0.9706,0.0024
36,0.9683,0.0014
37,0.9692,0.0034
38,0.9707,0.0042
39,0.9680,0.0060
40,0.9652,0.0086
41,0.9671,0.0066
42,0.9599,0.0162
43,0.9598,0.0196
44,0.9594,0.0193
45,0.9668,0.0090
46,0.9739,0.0030
47,0.9744,0.0009
48,0.9747,0.0021
49,0.9741,0.0012
50,0.9753,0.0007
