Round,Avg Accuracy,Std Accuracy
0,0.1026,0.0072
1,0.2507,0.0783
2,0.4047,0.0832
3,0.6504,0.0667
4,0.7939,0.0372
5,0.7390,0.0939
6,0.7923,0.0912
7,0.7590,0.0756
8,0.8145,0.0511
9,0.8148,0.0166
10,0.8644,0.0484
11,0.8496,0.0296
12,0.8898,0.0320
13,0.8718,0.0397
14,0.9151,0.0415
15,0.8937,0.0538
16,0.9345,0.0315
17,0.9276,0.0283
18,0.9493,0.0135
19,0.9499,0.0098
20,0.9617,0.0036
21,0.9572,0.0033
22,0.9606,0.0070
23,0.9622,0.0066
24,0.9643,0.0042
25,0.9646,0.0049
26,0.9663,0.0022
27,0.9656,0.0038
28,0.9682,0.0041
29,0.9680,0.0010
30,0.9687,0.0019
31,0.9686,0.0056
32,0.9656,0.0043
33,0.9685,0.0061
34,0.9694,0.0042
35,0.9702,0.0030
36,0.9700,0.0048
37,0.9712,0.0037
38,0.9714,0.0014
39,0.9727,0.0015
40,0.9713,0.0004
41,0.9709,0.0020
42,0.9717,0.0008
43,0.9745,0.0014
44,0.9741,0.0020
45,0.9731,0.0012
46,0.9737,0.0019
47,0.9741,0.0022
48,0.9739,0.0036
49,0.9731,0.0037
50,0.9750,0.0026
