Round,Avg Accuracy,Std Accuracy
0,0.0747,0.0074
1,0.2325,0.0419
2,0.1054,0.0128
3,0.1249,0.0395
4,0.1654,0.0885
5,0.1588,0.0789
6,0.1564,0.0697
7,0.2247,0.1700
8,0.2422,0.2039
9,0.2436,0.2001
10,0.2664,0.2287
11,0.2803,0.2336
12,0.2985,0.2290
13,0.3394,0.2445
14,0.3583,0.2436
15,0.3669,0.2444
16,0.4048,0.2653
17,0.4116,0.2584
18,0.4344,0.2633
19,0.4632,0.2736
20,0.4729,0.2763
21,0.4630,0.2812
22,0.4890,0.2944
23,0.5039,0.3012
24,0.5160,0.2975
25,0.5208,0.2920
26,0.5316,0.3154
27,0.5369,0.3116
28,0.5493,0.3222
29,0.5481,0.3144
30,0.5635,0.3331
31,0.5750,0.3291
32,0.5675,0.3335
33,0.5785,0.3375
34,0.5812,0.3428
35,0.5758,0.3397
36,0.5710,0.3340
37,0.5949,0.3495
38,0.5888,0.3450
39,0.5733,0.3370
40,0.5962,0.3549
41,0.5921,0.3506
42,0.5922,0.3502
43,0.6016,0.3568
44,0.6047,0.3593
45,0.5987,0.3556
46,0.6107,0.3631
47,0.6111,0.3633
48,0.6130,0.3618
49,0.6146,0.3625
50,0.6191,0.3665
