Round,Avg Accuracy,Std Accuracy
0,0.0543,0.0000
1,0.1692,0.0000
2,0.2083,0.0000
3,0.3054,0.0000
4,0.5809,0.0000
5,0.6573,0.0000
6,0.7789,0.0000
7,0.8461,0.0000
8,0.8405,0.0000
9,0.8630,0.0000
10,0.8312,0.0000
11,0.8511,0.0000
12,0.8330,0.0000
13,0.8723,0.0000
14,0.8254,0.0000
15,0.8158,0.0000
16,0.7971,0.0000
17,0.8235,0.0000
18,0.7639,0.0000
19,0.8017,0.0000
20,0.7848,0.0000
21,0.8153,0.0000
22,0.7955,0.0000
23,0.8429,0.0000
24,0.7919,0.0000
25,0.8366,0.0000
26,0.7818,0.0000
27,0.8106,0.0000
28,0.7663,0.0000
29,0.8379,0.0000
30,0.8193,0.0000
31,0.8555,0.0000
32,0.8038,0.0000
33,0.8128,0.0000
34,0.7408,0.0000
35,0.7822,0.0000
36,0.8193,0.0000
37,0.8644,0.0000
38,0.8424,0.0000
39,0.8748,0.0000
40,0.8452,0.0000
41,0.8389,0.0000
42,0.8035,0.0000
43,0.8527,0.0000
44,0.8122,0.0000
45,0.7897,0.0000
46,0.7545,0.0000
47,0.7305,0.0000
48,0.7464,0.0000
49,0.7828,0.0000
50,0.8352,0.0000
