Round,Accuracy
0,0.1024
1,0.4817
2,0.4886
3,0.4178
4,0.3443
5,0.3699
6,0.4791
7,0.5288
8,0.5488
9,0.5527
10,0.5533
11,0.5557
12,0.5563
13,0.551
14,0.5538
15,0.5598
16,0.5626
17,0.5566
18,0.5381
19,0.5374
20,0.5411
21,0.54
22,0.5381
23,0.5359
24,0.5333
25,0.5447
26,0.5424
27,0.5486
28,0.5503
29,0.5553
30,0.5505
31,0.5544
32,0.5525
33,0.5531
34,0.5591
35,0.5626
36,0.5624
37,0.5632
38,0.5572
39,0.5529
40,0.5488
41,0.5508
42,0.5576
43,0.5628
44,0.5628
45,0.5684
46,0.5665
47,0.5701
48,0.5723
49,0.5701
50,0.5723
