Round,Avg Accuracy,Std Accuracy
0,0.0651,0.0838
1,0.4822,0.0000
2,0.4928,0.0059
3,0.5031,0.0054
4,0.5033,0.0048
5,0.5078,0.0063
6,0.5127,0.0103
7,0.5127,0.0031
8,0.5201,0.0047
9,0.5191,0.0073
10,0.5195,0.0056
11,0.5249,0.0013
12,0.5220,0.0091
13,0.5191,0.0090
14,0.5116,0.0169
15,0.5169,0.0078
16,0.5151,0.0047
17,0.5055,0.0020
18,0.5185,0.0086
19,0.5011,0.0078
20,0.5153,0.0065
21,0.5085,0.0044
22,0.5033,0.0038
23,0.5025,0.0046
24,0.5073,0.0063
25,0.5003,0.0070
26,0.5066,0.0143
27,0.5015,0.0116
28,0.5019,0.0035
29,0.5064,0.0153
30,0.5012,0.0030
31,0.5013,0.0109
32,0.5086,0.0170
33,0.5094,0.0166
34,0.5107,0.0073
35,0.4965,0.0039
36,0.5138,0.0118
37,0.4968,0.0066
38,0.5164,0.0071
39,0.5069,0.0067
40,0.5231,0.0155
41,0.5166,0.0093
42,0.5123,0.0116
43,0.5204,0.0096
44,0.5126,0.0118
45,0.5116,0.0101
46,0.5117,0.0069
47,0.5106,0.0038
48,0.5054,0.0034
49,0.5105,0.0090
50,0.4996,0.0075
