Round,Avg Accuracy,Std Accuracy
0,0.0344,0.0406
1,0.3134,0.1199
2,0.1451,0.0003
3,0.2573,0.1590
4,0.4822,0.0000
5,0.4822,0.0000
6,0.4822,0.0000
7,0.4822,0.0000
8,0.4822,0.0000
9,0.4822,0.0000
10,0.4822,0.0000
11,0.4828,0.0009
12,0.4830,0.0011
13,0.4825,0.0005
14,0.4822,0.0000
15,0.4830,0.0011
16,0.4870,0.0068
17,0.4870,0.0068
18,0.4874,0.0074
19,0.4876,0.0076
20,0.4866,0.0063
21,0.4846,0.0034
22,0.4821,0.0001
23,0.4827,0.0007
24,0.4872,0.0071
25,0.4861,0.0055
26,0.4872,0.0071
27,0.4858,0.0051
28,0.4855,0.0046
29,0.4856,0.0048
30,0.4853,0.0044
31,0.4857,0.0049
32,0.4829,0.0010
33,0.4843,0.0030
34,0.4858,0.0050
35,0.4859,0.0052
36,0.4840,0.0025
37,0.4843,0.0029
38,0.4850,0.0039
39,0.4849,0.0038
40,0.4864,0.0059
41,0.4876,0.0076
42,0.4853,0.0043
43,0.4845,0.0032
44,0.4856,0.0049
45,0.4843,0.0030
46,0.4853,0.0044
47,0.4858,0.0051
48,0.4846,0.0034
49,0.4853,0.0043
50,0.4866,0.0063
