Round,Accuracy
0,0.1834
1,0.4871
2,0.5116
3,0.549
4,0.5609
5,0.5723
6,0.5766
7,0.5875
8,0.5875
9,0.5944
10,0.5968
11,0.5959
12,0.5953
13,0.5944
14,0.5886
15,0.5912
16,0.5951
17,0.5914
18,0.5897
19,0.5976
20,0.5991
21,0.5865
22,0.5905
23,0.5914
24,0.5886
25,0.5938
26,0.5847
27,0.5895
28,0.5938
29,0.5892
30,0.592
31,0.5916
32,0.5895
33,0.5867
34,0.5938
35,0.5897
36,0.5929
37,0.5877
38,0.5933
39,0.588
40,0.5912
41,0.5935
42,0.5875
43,0.5858
44,0.5888
45,0.5929
46,0.5905
47,0.5845
48,0.5871
49,0.5895
50,0.5854
