Round,Accuracy
0,0.0308
1,0.5022
2,0.5471
3,0.5606
4,0.568
5,0.5622
6,0.5667
7,0.5714
8,0.58
9,0.5796
10,0.5798
11,0.5811
12,0.5817
13,0.5735
14,0.5778
15,0.5742
16,0.5723
17,0.5746
18,0.5738
19,0.5791
20,0.5768
21,0.5783
22,0.5755
23,0.5791
24,0.5813
25,0.5796
26,0.5837
27,0.5781
28,0.5822
29,0.5819
30,0.5781
31,0.5802
32,0.5791
33,0.58
34,0.5811
35,0.5869
36,0.583
37,0.5794
38,0.5787
39,0.5802
40,0.5806
41,0.5837
42,0.5845
43,0.5819
44,0.5839
45,0.5817
46,0.5828
47,0.5854
48,0.5867
49,0.5828
50,0.5824
