Round,Accuracy
0,0.0997
1,0.3964
2,0.7596
3,0.6719
4,0.6872
5,0.6039
6,0.531
7,0.4712
8,0.4127
9,0.3906
10,0.3434
11,0.3323
12,0.3167
13,0.3082
14,0.3027
15,0.3042
16,0.304
17,0.3028
18,0.305
19,0.2986
20,0.2986
21,0.2981
22,0.2994
23,0.3006
24,0.2999
25,0.2992
26,0.2984
27,0.2991
28,0.2967
29,0.2954
30,0.2945
31,0.2934
32,0.2944
33,0.2965
34,0.2936
35,0.2918
36,0.2954
37,0.2957
38,0.2987
39,0.2983
40,0.2991
41,0.2976
42,0.2979
43,0.2963
44,0.2952
45,0.2931
46,0.2895
47,0.2966
48,0.2974
49,0.2968
50,0.2971
