Round,Accuracy
0,0.1032
1,0.5942
2,0.6873
3,0.723
4,0.5309
5,0.6073
6,0.4105
7,0.4956
8,0.3464
9,0.3876
10,0.3155
11,0.3102
12,0.3008
13,0.3027
14,0.3007
15,0.3015
16,0.3016
17,0.3077
18,0.3089
19,0.3401
20,0.3466
21,0.381
22,0.3484
23,0.3515
24,0.3407
25,0.3191
26,0.3131
27,0.3006
28,0.3002
29,0.2989
30,0.2987
31,0.2986
32,0.2984
33,0.2983
34,0.2973
35,0.2983
36,0.2989
37,0.299
38,0.3003
39,0.2993
40,0.3002
41,0.2996
42,0.2994
43,0.3001
44,0.3004
45,0.3002
46,0.2997
47,0.2988
48,0.2986
49,0.2969
50,0.2975
