Round,Accuracy
0,0.0776
1,0.1959
2,0.59
3,0.6687
4,0.6804
5,0.6832
6,0.6984
7,0.6996
8,0.7057
9,0.6874
10,0.6974
11,0.6924
12,0.7003
13,0.7012
14,0.7097
15,0.7095
16,0.6975
17,0.7154
18,0.7054
19,0.7035
20,0.7019
21,0.7023
22,0.7078
23,0.7023
24,0.7086
25,0.7071
26,0.708
27,0.7077
28,0.7116
29,0.7104
30,0.709
31,0.7037
32,0.7102
33,0.7031
34,0.7122
35,0.7101
36,0.6991
37,0.7144
38,0.6974
39,0.7069
40,0.6948
41,0.7007
42,0.7118
43,0.7056
44,0.7088
45,0.7069
46,0.7092
47,0.7064
48,0.7141
49,0.7126
50,0.6982
