Round,Accuracy
0,0.0709
1,0.1959
2,0.5275
3,0.6845
4,0.6849
5,0.6888
6,0.6972
7,0.6981
8,0.7043
9,0.6954
10,0.7087
11,0.6939
12,0.6982
13,0.7008
14,0.6964
15,0.7045
16,0.694
17,0.709
18,0.6975
19,0.6878
20,0.6988
21,0.7023
22,0.7108
23,0.7088
24,0.6998
25,0.701
26,0.6968
27,0.7004
28,0.7003
29,0.6969
30,0.7057
31,0.6968
32,0.6951
33,0.7135
34,0.6871
35,0.7042
36,0.6993
37,0.7099
38,0.695
39,0.7042
40,0.7051
41,0.7075
42,0.7031
43,0.6993
44,0.7023
45,0.6998
46,0.7089
47,0.707
48,0.7051
49,0.6996
50,0.708
