Round,Accuracy
0,0.1
1,0.4858
2,0.6149
3,0.6493
4,0.6674
5,0.6788
6,0.6929
7,0.6904
8,0.7022
9,0.7013
10,0.709
11,0.7095
12,0.7087
13,0.7078
14,0.7156
15,0.7092
16,0.7163
17,0.7152
18,0.7173
19,0.7171
20,0.7195
21,0.7218
22,0.7227
23,0.7218
24,0.7251
25,0.7197
26,0.7274
27,0.726
28,0.725
29,0.7268
30,0.7242
31,0.7267
32,0.7257
33,0.7246
34,0.7265
35,0.7267
36,0.7273
37,0.7253
38,0.7264
39,0.7247
40,0.7196
41,0.7241
42,0.7244
43,0.7217
44,0.7204
45,0.7189
46,0.7269
47,0.7229
48,0.7255
49,0.7239
50,0.726
