Round,Avg Accuracy,Std Accuracy
0,0.1020,0.0025
1,0.1728,0.0147
2,0.2400,0.0396
3,0.2808,0.0304
4,0.3063,0.0314
5,0.3377,0.0315
6,0.3703,0.0326
7,0.4059,0.0290
8,0.4336,0.0198
9,0.4540,0.0123
10,0.4623,0.0052
11,0.4665,0.0031
12,0.4709,0.0099
13,0.4803,0.0145
14,0.4903,0.0163
15,0.5058,0.0144
16,0.5140,0.0104
17,0.5184,0.0087
18,0.5237,0.0093
19,0.5275,0.0089
20,0.5302,0.0102
21,0.5326,0.0122
22,0.5329,0.0119
23,0.5358,0.0117
24,0.5392,0.0119
25,0.5432,0.0093
26,0.5448,0.0071
27,0.5444,0.0047
28,0.5462,0.0012
29,0.5462,0.0022
30,0.5488,0.0025
31,0.5522,0.0032
32,0.5562,0.0014
33,0.5577,0.0017
34,0.5630,0.0013
35,0.5672,0.0011
36,0.5734,0.0026
37,0.5769,0.0045
38,0.5818,0.0054
39,0.5839,0.0071
40,0.5819,0.0059
41,0.5810,0.0061
42,0.5798,0.0081
43,0.5795,0.0086
44,0.5809,0.0092
45,0.5818,0.0093
46,0.5858,0.0078
47,0.5875,0.0067
48,0.5893,0.0059
49,0.5929,0.0055
50,0.5941,0.0040
