Round,Avg Accuracy,Std Accuracy
0,0.0847,0.0230
1,0.1213,0.0031
2,0.2162,0.0398
3,0.3026,0.0147
4,0.3456,0.0036
5,0.3713,0.0055
6,0.3936,0.0080
7,0.4135,0.0075
8,0.4315,0.0074
9,0.4464,0.0055
10,0.4580,0.0069
11,0.4768,0.0094
12,0.4884,0.0046
13,0.5004,0.0060
14,0.5039,0.0064
15,0.5121,0.0041
16,0.5197,0.0044
17,0.5270,0.0055
18,0.5317,0.0046
19,0.5342,0.0031
20,0.5409,0.0031
21,0.5438,0.0099
22,0.5469,0.0070
23,0.5514,0.0079
24,0.5559,0.0049
25,0.5575,0.0064
26,0.5616,0.0095
27,0.5645,0.0105
28,0.5695,0.0080
29,0.5739,0.0096
30,0.5792,0.0060
31,0.5801,0.0061
32,0.5788,0.0038
33,0.5828,0.0061
34,0.5819,0.0049
35,0.5829,0.0053
36,0.5890,0.0082
37,0.5839,0.0041
38,0.5884,0.0045
39,0.5871,0.0046
40,0.5925,0.0049
41,0.5932,0.0079
42,0.5983,0.0045
43,0.5999,0.0044
44,0.5992,0.0067
45,0.5994,0.0056
46,0.5993,0.0046
47,0.6026,0.0038
48,0.6027,0.0062
49,0.6052,0.0057
50,0.6062,0.0084
