Round,Avg Accuracy,Std Accuracy
0,0.1118,0.0000
1,0.1000,0.0000
2,0.1445,0.0000
3,0.2535,0.0000
4,0.3009,0.0000
5,0.3154,0.0000
6,0.3243,0.0000
7,0.3395,0.0000
8,0.3528,0.0000
9,0.3692,0.0000
10,0.3791,0.0000
11,0.3900,0.0000
12,0.3997,0.0000
13,0.3984,0.0000
14,0.4038,0.0000
15,0.4096,0.0000
16,0.4151,0.0000
17,0.4215,0.0000
18,0.4229,0.0000
19,0.4313,0.0000
20,0.4419,0.0000
21,0.4564,0.0000
22,0.4663,0.0000
23,0.4783,0.0000
24,0.4869,0.0000
25,0.4940,0.0000
26,0.5010,0.0000
27,0.5104,0.0000
28,0.5174,0.0000
29,0.5216,0.0000
30,0.5213,0.0000
31,0.5174,0.0000
32,0.5124,0.0000
33,0.5097,0.0000
34,0.5053,0.0000
35,0.5069,0.0000
36,0.5075,0.0000
37,0.5099,0.0000
38,0.5154,0.0000
39,0.5207,0.0000
40,0.5314,0.0000
41,0.5378,0.0000
42,0.5434,0.0000
43,0.5483,0.0000
44,0.5547,0.0000
45,0.5599,0.0000
46,0.5596,0.0000
47,0.5566,0.0000
48,0.5567,0.0000
49,0.5561,0.0000
50,0.5566,0.0000
