Round,Avg Accuracy,Std Accuracy
0,0.0967,0.0028
1,0.1529,0.0133
2,0.3311,0.0062
3,0.4076,0.0168
4,0.4521,0.0190
5,0.4554,0.0207
6,0.5020,0.0174
7,0.5260,0.0117
8,0.5378,0.0015
9,0.5585,0.0050
10,0.5545,0.0036
11,0.5703,0.0022
12,0.5541,0.0265
13,0.5789,0.0016
14,0.5780,0.0064
15,0.5851,0.0010
16,0.5877,0.0069
17,0.5919,0.0034
18,0.5929,0.0134
19,0.5945,0.0068
20,0.5965,0.0047
21,0.6050,0.0025
22,0.6054,0.0046
23,0.6150,0.0030
24,0.6150,0.0011
25,0.6141,0.0057
26,0.6091,0.0121
27,0.6197,0.0069
28,0.6217,0.0017
29,0.6107,0.0124
30,0.6230,0.0039
31,0.6248,0.0057
32,0.6226,0.0070
33,0.5494,0.0996
34,0.6230,0.0033
35,0.6248,0.0006
36,0.6286,0.0091
37,0.6325,0.0035
38,0.6340,0.0035
39,0.6393,0.0044
40,0.6271,0.0044
41,0.6348,0.0032
42,0.6405,0.0081
43,0.6377,0.0061
44,0.6155,0.0274
45,0.6128,0.0352
46,0.6315,0.0030
47,0.6333,0.0060
48,0.6351,0.0069
49,0.6127,0.0443
50,0.6416,0.0025
