Round,Avg Accuracy,Std Accuracy
0,0.0986,0.0057
1,0.2086,0.0190
2,0.1123,0.0150
3,0.1090,0.0094
4,0.1335,0.0445
5,0.1276,0.0356
6,0.1541,0.0575
7,0.1671,0.0595
8,0.1833,0.0501
9,0.2197,0.0309
10,0.2539,0.0380
11,0.2542,0.0534
12,0.2686,0.0444
13,0.2657,0.0401
14,0.2657,0.0496
15,0.2753,0.0585
16,0.2799,0.0734
17,0.2848,0.0872
18,0.3005,0.0934
19,0.3098,0.0803
20,0.3213,0.0620
21,0.3323,0.0458
22,0.3257,0.0484
23,0.3230,0.0642
24,0.3203,0.0716
25,0.3292,0.0742
26,0.3441,0.0694
27,0.3518,0.0629
28,0.3517,0.0647
29,0.3542,0.0646
30,0.3654,0.0650
31,0.3761,0.0653
32,0.3804,0.0652
33,0.3773,0.0684
34,0.3738,0.0675
35,0.3623,0.0468
36,0.3585,0.0423
37,0.3638,0.0463
38,0.3745,0.0605
39,0.3723,0.0602
40,0.3688,0.0677
41,0.3857,0.0662
42,0.4019,0.0615
43,0.4096,0.0625
44,0.4084,0.0700
45,0.4024,0.0768
46,0.4011,0.0761
47,0.3993,0.0697
48,0.4002,0.0592
49,0.3968,0.0519
50,0.3895,0.0579
