Round,Avg Accuracy,Std Accuracy
0,0.0930,0.0000
1,0.1086,0.0000
2,0.3294,0.0000
3,0.4392,0.0000
4,0.4907,0.0000
5,0.4986,0.0000
6,0.5305,0.0000
7,0.5381,0.0000
8,0.5581,0.0000
9,0.5763,0.0000
10,0.5693,0.0000
11,0.5726,0.0000
12,0.5873,0.0000
13,0.5673,0.0000
14,0.5920,0.0000
15,0.5980,0.0000
16,0.5943,0.0000
17,0.5911,0.0000
18,0.5970,0.0000
19,0.5718,0.0000
20,0.6019,0.0000
21,0.5959,0.0000
22,0.5987,0.0000
23,0.6063,0.0000
24,0.6070,0.0000
25,0.6111,0.0000
26,0.6091,0.0000
27,0.6058,0.0000
28,0.6127,0.0000
29,0.6139,0.0000
30,0.6244,0.0000
31,0.6072,0.0000
32,0.6177,0.0000
33,0.6092,0.0000
34,0.6245,0.0000
35,0.6186,0.0000
36,0.6320,0.0000
37,0.6241,0.0000
38,0.6350,0.0000
39,0.6335,0.0000
40,0.6286,0.0000
41,0.6316,0.0000
42,0.6359,0.0000
43,0.6366,0.0000
44,0.6393,0.0000
45,0.6365,0.0000
46,0.6245,0.0000
47,0.6366,0.0000
48,0.6365,0.0000
49,0.4391,0.0000
50,0.6137,0.0000
