Round,Avg Accuracy,Std Accuracy
0,0.0943,0.0111
1,0.1964,0.0144
2,0.3053,0.0229
3,0.3702,0.0234
4,0.4355,0.0195
5,0.4823,0.0073
6,0.4820,0.0241
7,0.5033,0.0137
8,0.5298,0.0011
9,0.5399,0.0088
10,0.5354,0.0222
11,0.5509,0.0163
12,0.5644,0.0041
13,0.5723,0.0091
14,0.5688,0.0192
15,0.5743,0.0197
16,0.5899,0.0061
17,0.5800,0.0070
18,0.5965,0.0083
19,0.5983,0.0092
20,0.6031,0.0125
21,0.6082,0.0082
22,0.5918,0.0075
23,0.6018,0.0067
24,0.6201,0.0045
25,0.6138,0.0060
26,0.6111,0.0053
27,0.6203,0.0057
28,0.6197,0.0149
29,0.6238,0.0074
30,0.6125,0.0155
31,0.6227,0.0073
32,0.6250,0.0129
33,0.6249,0.0136
34,0.6271,0.0079
35,0.6166,0.0127
36,0.6250,0.0087
37,0.6274,0.0159
38,0.6333,0.0139
39,0.6153,0.0293
40,0.6310,0.0121
41,0.6373,0.0070
42,0.6340,0.0054
43,0.6388,0.0095
44,0.6325,0.0072
45,0.6373,0.0076
46,0.6400,0.0036
47,0.6402,0.0029
48,0.6406,0.0044
49,0.6393,0.0061
50,0.6466,0.0105
