Round,Accuracy
0,0.0846
1,0.2655
2,0.5909
3,0.5885
4,0.6362
5,0.6861
6,0.7319
7,0.776
8,0.817
9,0.8414
10,0.8454
11,0.8448
12,0.8456
13,0.8432
14,0.8455
15,0.8468
16,0.8508
17,0.8568
18,0.8618
19,0.8685
20,0.8746
21,0.8793
22,0.8829
23,0.8861
24,0.8876
25,0.8905
26,0.8912
27,0.8891
28,0.8899
29,0.8883
30,0.8886
31,0.8893
32,0.8909
33,0.891
34,0.8918
35,0.8928
36,0.8916
37,0.8916
38,0.8901
39,0.8915
40,0.8929
41,0.8939
42,0.8931
43,0.8931
44,0.8925
45,0.8934
46,0.8914
47,0.8916
48,0.891
49,0.8906
50,0.8916
