Round,Accuracy
0,0.0691
1,0.9652
2,0.9771
3,0.9803
4,0.9808
5,0.9799
6,0.9804
7,0.9812
8,0.9815
9,0.9812
10,0.9818
11,0.9821
12,0.9822
13,0.9819
14,0.9824
15,0.9814
16,0.9806
17,0.9822
18,0.9818
19,0.9825
20,0.9821
21,0.982
22,0.9813
23,0.983
24,0.982
25,0.9823
26,0.9818
27,0.9825
28,0.9823
29,0.9828
30,0.982
31,0.9831
32,0.981
33,0.9819
34,0.9814
35,0.9817
36,0.9797
37,0.9819
38,0.9818
39,0.9825
40,0.9822
41,0.9804
42,0.9816
43,0.9823
44,0.9815
45,0.9818
46,0.9822
47,0.982
48,0.9818
49,0.9819
50,0.9816
