Round,Accuracy
0,0.0653
1,0.9703
2,0.9796
3,0.982
4,0.9823
5,0.9814
6,0.9831
7,0.983
8,0.983
9,0.9824
10,0.9832
11,0.9834
12,0.9837
13,0.9828
14,0.984
15,0.9831
16,0.9835
17,0.9835
18,0.9828
19,0.9824
20,0.9828
21,0.982
22,0.9827
23,0.9828
24,0.9825
25,0.9836
26,0.9832
27,0.9831
28,0.9831
29,0.9834
30,0.9834
31,0.9835
32,0.9821
33,0.9819
34,0.982
35,0.9822
36,0.9819
37,0.9821
38,0.9833
39,0.9829
40,0.9828
41,0.9821
42,0.983
43,0.9836
44,0.983
45,0.9837
46,0.9828
47,0.9833
48,0.9825
49,0.9838
50,0.9838
