Round,Accuracy
0,0.7649
1,0.7649
2,0.2354
3,0.7649
4,0.2351
5,0.7649
6,0.2351
7,0.7649
8,0.2351
9,0.7649
10,0.2351
11,0.7649
12,0.2351
13,0.7649
14,0.2351
15,0.7649
16,0.2351
17,0.7686
18,0.362
19,0.7685
20,0.3576
21,0.7666
22,0.5079
23,0.8013
24,0.5492
25,0.8171
26,0.4965
27,0.7924
28,0.5148
29,0.8082
30,0.5085
31,0.8076
32,0.5337
33,0.826
34,0.5343
35,0.8276
36,0.5223
37,0.8217
38,0.5377
39,0.8311
40,0.5511
41,0.8331
42,0.5122
43,0.8217
44,0.536
45,0.8348
46,0.5185
47,0.8248
48,0.554
49,0.8415
50,0.5368
