Round,Accuracy
0,0.7649
1,0.7637
2,0.2351
3,0.788
4,0.2351
5,0.7649
6,0.2351
7,0.7649
8,0.5016
9,0.7947
10,0.4684
11,0.7691
12,0.4408
13,0.7692
14,0.5853
15,0.8207
16,0.5738
17,0.7947
18,0.5071
19,0.7697
20,0.5207
21,0.793
22,0.5552
23,0.809
24,0.565
25,0.8105
26,0.5348
27,0.795
28,0.5573
29,0.8202
30,0.5506
31,0.8095
32,0.5538
33,0.819
34,0.5417
35,0.8093
36,0.5673
37,0.8279
38,0.5704
39,0.8299
40,0.5544
41,0.8145
42,0.5578
43,0.8204
44,0.5701
45,0.8237
46,0.5457
47,0.8188
48,0.5698
49,0.8256
50,0.5438
