Round,Accuracy
0,0.0959
1,0.4531
2,0.4018
3,0.7437
4,0.8077
5,0.899
6,0.9117
7,0.9271
8,0.9353
9,0.9382
10,0.9443
11,0.9486
12,0.9498
13,0.9514
14,0.9549
15,0.9498
16,0.9507
17,0.9536
18,0.9583
19,0.9528
20,0.9604
21,0.9531
22,0.9277
23,0.93
24,0.9391
25,0.8974
26,0.8956
27,0.8797
28,0.9191
29,0.9552
30,0.9647
31,0.9626
32,0.964
33,0.9592
34,0.9625
35,0.9569
36,0.9631
37,0.9506
38,0.9406
39,0.9216
40,0.9134
41,0.8772
42,0.8695
43,0.8893
44,0.9427
45,0.922
46,0.9388
47,0.9648
48,0.9573
49,0.9436
50,0.9621
