Round,Accuracy
0,0.0981
1,0.1001
2,0.1003
3,0.1763
4,0.1301
5,0.1335
6,0.1098
7,0.1911
8,0.1283
9,0.173
10,0.2596
11,0.1978
12,0.2649
13,0.1982
14,0.2857
15,0.262
16,0.2316
17,0.1889
18,0.175
19,0.1314
20,0.2007
21,0.2456
22,0.2609
23,0.1819
24,0.1958
25,0.1434
26,0.2057
27,0.1544
28,0.264
29,0.2597
30,0.293
31,0.3353
32,0.2886
33,0.2389
34,0.2826
35,0.2834
36,0.2934
37,0.2851
38,0.4113
39,0.3811
40,0.3517
41,0.345
42,0.3594
43,0.3026
44,0.3024
45,0.386
46,0.4792
47,0.4561
48,0.5007
49,0.4568
50,0.4366
