Round,Accuracy
0,0.1208
1,0.1107
2,0.1959
3,0.1594
4,0.0916
5,0.0969
6,0.1959
7,0.1107
8,0.1594
9,0.1959
10,0.1107
11,0.1959
12,0.1107
13,0.1594
14,0.1959
15,0.1594
16,0.1959
17,0.1107
18,0.1594
19,0.1959
20,0.1594
21,0.1959
22,0.0916
23,0.1959
24,0.1107
25,0.1959
26,0.0969
27,0.1959
28,0.1107
29,0.1959
30,0.1107
31,0.1594
32,0.1959
33,0.1594
34,0.1959
35,0.0916
36,0.1594
37,0.1959
38,0.1594
39,0.1959
40,0.1107
41,0.1594
42,0.1959
43,0.1594
44,0.1959
45,0.0916
46,0.1107
47,0.1959
48,0.1107
49,0.1959
50,0.0916
