Round,Avg Accuracy,Std Accuracy
0,0.4082,0.2486
1,0.8231,0.0412
2,0.8581,0.0012
3,0.8577,0.0013
4,0.8577,0.0015
5,0.8580,0.0012
6,0.8573,0.0007
7,0.8567,0.0012
8,0.8532,0.0027
9,0.8549,0.0018
10,0.8544,0.0029
11,0.8555,0.0028
12,0.8535,0.0021
13,0.8508,0.0043
14,0.8517,0.0031
15,0.8505,0.0039
16,0.8469,0.0063
17,0.8470,0.0042
18,0.8487,0.0040
19,0.8455,0.0036
20,0.8476,0.0024
21,0.8476,0.0042
22,0.8480,0.0023
23,0.8449,0.0052
24,0.8475,0.0049
25,0.8508,0.0042
26,0.8482,0.0057
27,0.8463,0.0048
28,0.8448,0.0025
29,0.8479,0.0054
30,0.8464,0.0046
31,0.8491,0.0030
32,0.8499,0.0016
33,0.8435,0.0065
34,0.8449,0.0039
35,0.8479,0.0061
36,0.8495,0.0043
37,0.8501,0.0039
38,0.8467,0.0051
39,0.8482,0.0030
40,0.8448,0.0041
41,0.8435,0.0041
42,0.8458,0.0052
43,0.8442,0.0043
44,0.8469,0.0020
45,0.8422,0.0059
46,0.8414,0.0065
47,0.8462,0.0049
48,0.8429,0.0058
49,0.8455,0.0048
50,0.8448,0.0023
