Round,Avg Accuracy,Std Accuracy
0,0.2351,0.0000
1,0.8404,0.0135
2,0.8569,0.0023
3,0.8579,0.0005
4,0.8567,0.0010
5,0.8560,0.0013
6,0.8569,0.0015
7,0.8560,0.0032
8,0.8546,0.0034
9,0.8554,0.0019
10,0.8504,0.0052
11,0.8559,0.0031
12,0.8501,0.0037
13,0.8553,0.0021
14,0.8519,0.0058
15,0.8522,0.0052
16,0.8518,0.0036
17,0.8523,0.0053
18,0.8513,0.0050
19,0.8500,0.0044
20,0.8503,0.0058
21,0.8491,0.0046
22,0.8487,0.0045
23,0.8457,0.0066
24,0.8439,0.0045
25,0.8465,0.0052
26,0.8438,0.0067
27,0.8434,0.0065
28,0.8448,0.0052
29,0.8425,0.0071
30,0.8459,0.0039
31,0.8428,0.0052
32,0.8403,0.0053
33,0.8419,0.0039
34,0.8419,0.0067
35,0.8395,0.0033
36,0.8397,0.0040
37,0.8388,0.0054
38,0.8410,0.0023
39,0.8404,0.0055
40,0.8394,0.0050
41,0.8391,0.0046
42,0.8381,0.0030
43,0.8387,0.0042
44,0.8380,0.0057
45,0.8382,0.0034
46,0.8412,0.0046
47,0.8365,0.0067
48,0.8405,0.0030
49,0.8381,0.0035
50,0.8360,0.0082
