Round,Avg Accuracy,Std Accuracy
0,0.7649,0.0000
1,0.8514,0.0003
2,0.8553,0.0010
3,0.8547,0.0006
4,0.8560,0.0004
5,0.8554,0.0003
6,0.8539,0.0009
7,0.8548,0.0006
8,0.8552,0.0005
9,0.8543,0.0008
10,0.8545,0.0007
11,0.8551,0.0000
12,0.8545,0.0006
13,0.8557,0.0006
14,0.8544,0.0005
15,0.8555,0.0004
16,0.8555,0.0011
17,0.8550,0.0001
18,0.8550,0.0001
19,0.8552,0.0006
20,0.8541,0.0008
21,0.8554,0.0006
22,0.8546,0.0008
23,0.8552,0.0003
24,0.8550,0.0003
25,0.8550,0.0002
26,0.8552,0.0010
27,0.8547,0.0003
28,0.8556,0.0003
29,0.8554,0.0002
30,0.8546,0.0006
31,0.8550,0.0008
32,0.8550,0.0008
33,0.8562,0.0003
34,0.8546,0.0006
35,0.8552,0.0004
36,0.8550,0.0005
37,0.8555,0.0001
38,0.8552,0.0001
39,0.8551,0.0000
40,0.8547,0.0005
41,0.8549,0.0001
42,0.8556,0.0001
43,0.8554,0.0004
44,0.8554,0.0004
45,0.8552,0.0001
46,0.8554,0.0004
47,0.8549,0.0003
48,0.8560,0.0001
49,0.8557,0.0004
50,0.8555,0.0005
