Round,Avg Accuracy,Std Accuracy
0,0.5883,0.2498
1,0.8501,0.0019
2,0.8567,0.0000
3,0.8582,0.0003
4,0.8588,0.0005
5,0.8582,0.0018
6,0.8578,0.0018
7,0.8572,0.0004
8,0.8551,0.0013
9,0.8546,0.0011
10,0.8537,0.0021
11,0.8525,0.0009
12,0.8507,0.0030
13,0.8482,0.0010
14,0.8457,0.0011
15,0.8452,0.0038
16,0.8439,0.0030
17,0.8472,0.0026
18,0.8457,0.0043
19,0.8453,0.0064
20,0.8460,0.0066
21,0.8454,0.0016
22,0.8452,0.0030
23,0.8468,0.0031
24,0.8467,0.0042
25,0.8479,0.0025
26,0.8471,0.0046
27,0.8450,0.0021
28,0.8458,0.0037
29,0.8483,0.0010
30,0.8443,0.0003
31,0.8445,0.0030
32,0.8461,0.0034
33,0.8426,0.0030
34,0.8452,0.0027
35,0.8416,0.0054
36,0.8433,0.0031
37,0.8445,0.0034
38,0.8438,0.0026
39,0.8425,0.0045
40,0.8418,0.0029
41,0.8435,0.0007
42,0.8429,0.0019
43,0.8435,0.0010
44,0.8423,0.0009
45,0.8432,0.0011
46,0.8421,0.0034
47,0.8410,0.0013
48,0.8417,0.0022
49,0.8402,0.0009
50,0.8398,0.0022
