Round,Avg Accuracy,Std Accuracy
0,0.3163,0.0000
1,0.8571,0.0000
2,0.8546,0.0000
3,0.8511,0.0000
4,0.8477,0.0000
5,0.8445,0.0000
6,0.8495,0.0000
7,0.8448,0.0000
8,0.8408,0.0000
9,0.8423,0.0000
10,0.8353,0.0000
11,0.8302,0.0000
12,0.8316,0.0000
13,0.8329,0.0000
14,0.8311,0.0000
15,0.8331,0.0000
16,0.8316,0.0000
17,0.8345,0.0000
18,0.8346,0.0000
19,0.8313,0.0000
20,0.8339,0.0000
21,0.8337,0.0000
22,0.8294,0.0000
23,0.8303,0.0000
24,0.8334,0.0000
25,0.8329,0.0000
26,0.8311,0.0000
27,0.8282,0.0000
28,0.8349,0.0000
29,0.8279,0.0000
30,0.8325,0.0000
31,0.8237,0.0000
32,0.8313,0.0000
33,0.8280,0.0000
34,0.8234,0.0000
35,0.8268,0.0000
36,0.8288,0.0000
37,0.8244,0.0000
38,0.8323,0.0000
39,0.8262,0.0000
40,0.8263,0.0000
41,0.8273,0.0000
42,0.8273,0.0000
43,0.8240,0.0000
44,0.8274,0.0000
45,0.8265,0.0000
46,0.8228,0.0000
47,0.8233,0.0000
48,0.8274,0.0000
49,0.8211,0.0000
50,0.8217,0.0000
