Round,Accuracy
0,0.0969
1,0.1959
2,0.1959
3,0.5603
4,0.7062
5,0.7247
6,0.7289
7,0.7193
8,0.7332
9,0.7316
10,0.7183
11,0.7415
12,0.7293
13,0.7295
14,0.7346
15,0.7215
16,0.7318
17,0.7414
18,0.7354
19,0.737
20,0.718
21,0.7337
22,0.7325
23,0.7366
24,0.7289
25,0.7282
26,0.7295
27,0.749
28,0.7295
29,0.71
30,0.715
31,0.7282
32,0.7188
33,0.7216
34,0.729
35,0.7258
36,0.7238
37,0.7054
38,0.7193
39,0.7245
40,0.737
41,0.7217
42,0.7088
43,0.7155
44,0.7162
45,0.7029
46,0.716
47,0.7077
48,0.7292
49,0.7296
50,0.7056
