Round,Accuracy
0,0.1
1,0.2314
2,0.213
3,0.18
4,0.247
5,0.1992
6,0.2502
7,0.2104
8,0.2152
9,0.1993
10,0.2065
11,0.2004
12,0.2271
13,0.2255
14,0.2014
15,0.2023
16,0.2083
17,0.2205
18,0.2069
19,0.2492
20,0.2363
21,0.2668
22,0.2138
23,0.2547
24,0.2247
25,0.269
26,0.2415
27,0.2536
28,0.2388
29,0.2306
30,0.2208
31,0.1383
32,0.2107
33,0.1336
34,0.2001
35,0.1013
36,0.2007
37,0.2334
38,0.1999
39,0.2233
40,0.2145
41,0.2427
42,0.2483
43,0.2154
44,0.2358
45,0.2221
46,0.2366
47,0.2521
48,0.2644
49,0.2287
50,0.2169
