Round,Accuracy
0,0.067
1,0.1959
2,0.1959
3,0.1107
4,0.1594
5,0.0776
6,0.0969
7,0.1959
8,0.1959
9,0.1959
10,0.1959
11,0.1959
12,0.1959
13,0.1959
14,0.1959
15,0.1959
16,0.1107
17,0.1107
18,0.1107
19,0.1107
20,0.1594
21,0.1594
22,0.0916
23,0.0916
24,0.1959
25,0.1959
26,0.1959
27,0.1959
28,0.1959
29,0.1959
30,0.1959
31,0.1959
32,0.1594
33,0.1594
34,0.1594
35,0.1594
36,0.1107
37,0.1107
38,0.1107
39,0.1107
40,0.1959
41,0.1959
42,0.1959
43,0.1959
44,0.1959
45,0.1959
46,0.1959
47,0.1959
48,0.1594
49,0.1594
50,0.1594
