Round,Accuracy
0,0.1536
1,0.9061
2,0.9718
3,0.9796
4,0.9829
5,0.9844
6,0.9864
7,0.9875
8,0.988
9,0.988
10,0.9887
11,0.989
12,0.9897
13,0.9899
14,0.9902
15,0.9902
16,0.9904
17,0.9905
18,0.9905
19,0.9908
20,0.9908
21,0.9909
22,0.9907
23,0.9908
24,0.9909
25,0.9912
26,0.9911
27,0.9911
28,0.9909
29,0.9913
30,0.9915
31,0.9915
32,0.9915
33,0.9915
34,0.9915
35,0.9916
36,0.9917
37,0.9917
38,0.9919
39,0.9918
40,0.992
41,0.992
42,0.9921
43,0.9921
44,0.992
45,0.9919
46,0.9922
47,0.9919
48,0.9919
49,0.992
50,0.9919
