Round,Accuracy
0,0.0707
1,0.8941
2,0.9632
3,0.9756
4,0.9797
5,0.9825
6,0.9845
7,0.9857
8,0.9861
9,0.9871
10,0.9873
11,0.9879
12,0.988
13,0.9886
14,0.989
15,0.9894
16,0.9896
17,0.9896
18,0.9897
19,0.9897
20,0.9897
21,0.9897
22,0.9898
23,0.9902
24,0.9903
25,0.9904
26,0.9902
27,0.9904
28,0.9905
29,0.9905
30,0.9906
31,0.991
32,0.9909
33,0.9908
34,0.9908
35,0.9908
36,0.9908
37,0.991
38,0.9911
39,0.9911
40,0.991
41,0.9908
42,0.991
43,0.9909
44,0.9908
45,0.9906
46,0.9909
47,0.9911
48,0.9911
49,0.9909
50,0.9911
