Round,Accuracy
0,0.1038
1,0.7868
2,0.9207
3,0.9642
4,0.9765
5,0.9794
6,0.9817
7,0.9821
8,0.9833
9,0.9847
10,0.9843
11,0.9851
12,0.9856
13,0.9861
14,0.9864
15,0.9857
16,0.9864
17,0.9871
18,0.9871
19,0.9879
20,0.987
21,0.9873
22,0.9878
23,0.9888
24,0.9877
25,0.9875
26,0.9877
27,0.9881
28,0.9879
29,0.9883
30,0.9884
31,0.9883
32,0.9894
33,0.9883
34,0.9889
35,0.9887
36,0.9881
37,0.9885
38,0.9894
39,0.9888
40,0.9887
41,0.9892
42,0.9888
43,0.9886
44,0.9887
45,0.9892
46,0.9894
47,0.9891
48,0.9894
49,0.9893
50,0.9892
