Round,Accuracy
0,0.0649
1,0.7626
2,0.9655
3,0.9744
4,0.9803
5,0.9836
6,0.9851
7,0.9861
8,0.9862
9,0.9872
10,0.9872
11,0.9875
12,0.9873
13,0.9883
14,0.9878
15,0.9876
16,0.9877
17,0.9886
18,0.9889
19,0.9888
20,0.9883
21,0.9884
22,0.9894
23,0.9892
24,0.9892
25,0.9892
26,0.9896
27,0.9895
28,0.9897
29,0.9897
30,0.9894
31,0.9893
32,0.9896
33,0.9897
34,0.9895
35,0.99
36,0.99
37,0.9897
38,0.9899
39,0.9895
40,0.9894
41,0.9898
42,0.9898
43,0.99
44,0.9901
45,0.9895
46,0.99
47,0.9899
48,0.9901
49,0.9891
50,0.9898
