Round,Accuracy
0,0.7649
1,0.8237
2,0.8125
3,0.8422
4,0.8529
5,0.8494
6,0.8454
7,0.8474
8,0.8511
9,0.8458
10,0.8319
11,0.8353
12,0.8478
13,0.8452
14,0.8471
15,0.8445
16,0.8366
17,0.8294
18,0.8276
19,0.8283
20,0.836
21,0.8408
22,0.8408
23,0.8435
24,0.8417
25,0.8406
26,0.8351
27,0.8316
28,0.8336
29,0.8346
30,0.8383
31,0.8415
32,0.8428
33,0.8377
34,0.8329
35,0.8323
36,0.832
37,0.8323
38,0.8356
39,0.8372
40,0.8371
41,0.838
42,0.8357
43,0.8322
44,0.8351
45,0.8379
46,0.8388
47,0.84
48,0.8394
49,0.8432
50,0.8494
