Round,Accuracy
0,0.1
1,0.589
2,0.7811
3,0.8692
4,0.8767
5,0.8794
6,0.88
7,0.8805
8,0.8826
9,0.8821
10,0.8839
11,0.8862
12,0.8868
13,0.8875
14,0.8882
15,0.8874
16,0.8877
17,0.8872
18,0.8873
19,0.8886
20,0.8892
21,0.8897
22,0.8887
23,0.8886
24,0.8888
25,0.8884
26,0.8895
27,0.8886
28,0.8888
29,0.8896
30,0.8911
31,0.8904
32,0.8909
33,0.8889
34,0.8896
35,0.8896
36,0.8907
37,0.8914
38,0.8896
39,0.889
40,0.8891
41,0.8897
42,0.8897
43,0.8894
44,0.8897
45,0.8896
46,0.8892
47,0.8899
48,0.8895
49,0.8894
50,0.8898
