Round,Accuracy
0,0.1
1,0.5055
2,0.7931
3,0.8397
4,0.856
5,0.8636
6,0.8691
7,0.8751
8,0.8777
9,0.8793
10,0.8806
11,0.8846
12,0.8834
13,0.8849
14,0.8847
15,0.8827
16,0.8847
17,0.8845
18,0.8853
19,0.8856
20,0.8888
21,0.8885
22,0.8879
23,0.8876
24,0.8871
25,0.8861
26,0.8866
27,0.8863
28,0.8868
29,0.8856
30,0.8881
31,0.8874
32,0.8875
33,0.8857
34,0.887
35,0.889
36,0.8877
37,0.8865
38,0.8882
39,0.8879
40,0.8886
41,0.8879
42,0.8871
43,0.8879
44,0.8871
45,0.8893
46,0.8899
47,0.8905
48,0.8894
49,0.8887
50,0.8889
