Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.1283,0.0221
2,0.4280,0.0284
3,0.4803,0.0204
4,0.4947,0.0185
5,0.5477,0.0170
6,0.6461,0.0162
7,0.6886,0.0039
8,0.7397,0.0120
9,0.7750,0.0126
10,0.7949,0.0141
11,0.8030,0.0106
12,0.8012,0.0052
13,0.8009,0.0061
14,0.8098,0.0080
15,0.8202,0.0062
16,0.8240,0.0066
17,0.8265,0.0060
18,0.8262,0.0041
19,0.8291,0.0047
20,0.8333,0.0069
21,0.8399,0.0080
22,0.8421,0.0076
23,0.8461,0.0059
24,0.8489,0.0054
25,0.8506,0.0049
26,0.8526,0.0037
27,0.8539,0.0025
28,0.8541,0.0041
29,0.8551,0.0040
30,0.8557,0.0036
31,0.8562,0.0033
32,0.8569,0.0019
33,0.8578,0.0020
34,0.8592,0.0012
35,0.8599,0.0002
36,0.8599,0.0013
37,0.8601,0.0021
38,0.8606,0.0024
39,0.8618,0.0022
40,0.8620,0.0013
41,0.8633,0.0006
42,0.8636,0.0011
43,0.8639,0.0015
44,0.8647,0.0025
45,0.8661,0.0019
46,0.8662,0.0016
47,0.8661,0.0016
48,0.8656,0.0011
49,0.8645,0.0011
50,0.8644,0.0015
