Round,Avg Accuracy,Std Accuracy
0,0.0989,0.0016
1,0.2551,0.1100
2,0.3930,0.0959
3,0.5403,0.0838
4,0.6324,0.0559
5,0.6576,0.0298
6,0.6873,0.0519
7,0.7248,0.0509
8,0.7424,0.0030
9,0.7520,0.0291
10,0.7663,0.0440
11,0.7846,0.0438
12,0.8066,0.0269
13,0.8197,0.0179
14,0.8236,0.0121
15,0.8191,0.0140
16,0.8136,0.0212
17,0.8154,0.0234
18,0.8185,0.0218
19,0.8216,0.0200
20,0.8260,0.0179
21,0.8293,0.0132
22,0.8306,0.0122
23,0.8311,0.0151
24,0.8328,0.0173
25,0.8377,0.0174
26,0.8380,0.0142
27,0.8381,0.0121
28,0.8339,0.0157
29,0.8351,0.0194
30,0.8379,0.0187
31,0.8372,0.0193
32,0.8361,0.0179
33,0.8373,0.0141
34,0.8361,0.0200
35,0.8392,0.0181
36,0.8428,0.0133
37,0.8426,0.0115
38,0.8446,0.0112
39,0.8456,0.0129
40,0.8450,0.0131
41,0.8404,0.0111
42,0.8424,0.0112
43,0.8447,0.0104
44,0.8454,0.0135
45,0.8449,0.0161
46,0.8465,0.0144
47,0.8439,0.0110
48,0.8463,0.0124
49,0.8464,0.0138
50,0.8446,0.0172
