Round,Avg Accuracy,Std Accuracy
0,0.1001,0.0001
1,0.4615,0.0328
2,0.6314,0.0125
3,0.7084,0.0091
4,0.7780,0.0029
5,0.8115,0.0026
6,0.8272,0.0057
7,0.8355,0.0036
8,0.8418,0.0057
9,0.8477,0.0051
10,0.8510,0.0041
11,0.8531,0.0049
12,0.8562,0.0005
13,0.8593,0.0052
14,0.8616,0.0047
15,0.8624,0.0039
16,0.8630,0.0059
17,0.8646,0.0030
18,0.8630,0.0022
19,0.8652,0.0033
20,0.8662,0.0027
21,0.8667,0.0042
22,0.8665,0.0021
23,0.8670,0.0041
24,0.8662,0.0038
25,0.8683,0.0030
26,0.8669,0.0034
27,0.8670,0.0025
28,0.8678,0.0023
29,0.8678,0.0040
30,0.8688,0.0020
31,0.8686,0.0052
32,0.8666,0.0036
33,0.8685,0.0028
34,0.8690,0.0028
35,0.8696,0.0024
36,0.8703,0.0027
37,0.8695,0.0028
38,0.8699,0.0026
39,0.8712,0.0020
40,0.8675,0.0027
41,0.8691,0.0013
42,0.8714,0.0025
43,0.8710,0.0032
44,0.8718,0.0031
45,0.8713,0.0025
46,0.8701,0.0040
47,0.8713,0.0036
48,0.8719,0.0025
49,0.8714,0.0024
50,0.8688,0.0038
