Round,Avg Accuracy,Std Accuracy
0,0.1048,0.0067
1,0.4520,0.0272
2,0.6342,0.0113
3,0.7320,0.0068
4,0.7915,0.0042
5,0.8211,0.0030
6,0.8384,0.0014
7,0.8483,0.0031
8,0.8545,0.0013
9,0.8547,0.0034
10,0.8590,0.0010
11,0.8626,0.0018
12,0.8632,0.0018
13,0.8631,0.0028
14,0.8626,0.0033
15,0.8656,0.0032
16,0.8646,0.0017
17,0.8670,0.0037
18,0.8675,0.0020
19,0.8672,0.0015
20,0.8679,0.0017
21,0.8690,0.0012
22,0.8683,0.0024
23,0.8682,0.0022
24,0.8691,0.0020
25,0.8687,0.0025
26,0.8675,0.0014
27,0.8707,0.0030
28,0.8679,0.0027
29,0.8703,0.0031
30,0.8685,0.0024
31,0.8693,0.0025
32,0.8689,0.0027
33,0.8709,0.0029
34,0.8707,0.0030
35,0.8710,0.0042
36,0.8704,0.0017
37,0.8722,0.0016
38,0.8719,0.0017
39,0.8703,0.0029
40,0.8733,0.0020
41,0.8707,0.0021
42,0.8713,0.0016
43,0.8737,0.0021
44,0.8714,0.0012
45,0.8728,0.0026
46,0.8720,0.0008
47,0.8721,0.0014
48,0.8718,0.0015
49,0.8713,0.0032
50,0.8716,0.0018
