Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.4909,0.0000
2,0.6678,0.0000
3,0.7781,0.0000
4,0.8110,0.0000
5,0.8353,0.0000
6,0.8439,0.0000
7,0.8532,0.0000
8,0.8553,0.0000
9,0.8601,0.0000
10,0.8628,0.0000
11,0.8628,0.0000
12,0.8596,0.0000
13,0.8648,0.0000
14,0.8628,0.0000
15,0.8667,0.0000
16,0.8656,0.0000
17,0.8636,0.0000
18,0.8682,0.0000
19,0.8647,0.0000
20,0.8657,0.0000
21,0.8671,0.0000
22,0.8678,0.0000
23,0.8664,0.0000
24,0.8655,0.0000
25,0.8659,0.0000
26,0.8659,0.0000
27,0.8680,0.0000
28,0.8664,0.0000
29,0.8661,0.0000
30,0.8675,0.0000
31,0.8696,0.0000
32,0.8697,0.0000
33,0.8658,0.0000
34,0.8698,0.0000
35,0.8669,0.0000
36,0.8700,0.0000
37,0.8695,0.0000
38,0.8694,0.0000
39,0.8671,0.0000
40,0.8689,0.0000
41,0.8706,0.0000
42,0.8711,0.0000
43,0.8711,0.0000
44,0.8713,0.0000
45,0.8683,0.0000
46,0.8711,0.0000
47,0.8713,0.0000
48,0.8690,0.0000
49,0.8702,0.0000
50,0.8721,0.0000
