Round,Avg Accuracy,Std Accuracy
0,0.1072,0.0076
1,0.3534,0.0564
2,0.5198,0.0449
3,0.5861,0.0435
4,0.6432,0.0212
5,0.6770,0.0162
6,0.6961,0.0133
7,0.7126,0.0136
8,0.7303,0.0135
9,0.7463,0.0164
10,0.7590,0.0147
11,0.7772,0.0088
12,0.7920,0.0029
13,0.8000,0.0017
14,0.8099,0.0004
15,0.8185,0.0022
16,0.8229,0.0043
17,0.8283,0.0041
18,0.8317,0.0044
19,0.8352,0.0059
20,0.8386,0.0036
21,0.8419,0.0043
22,0.8448,0.0044
23,0.8456,0.0043
24,0.8473,0.0045
25,0.8485,0.0041
26,0.8498,0.0040
27,0.8511,0.0048
28,0.8539,0.0039
29,0.8550,0.0030
30,0.8570,0.0029
31,0.8577,0.0028
32,0.8589,0.0038
33,0.8583,0.0028
34,0.8585,0.0036
35,0.8603,0.0035
36,0.8608,0.0035
37,0.8607,0.0040
38,0.8608,0.0031
39,0.8628,0.0027
40,0.8641,0.0025
41,0.8631,0.0027
42,0.8636,0.0024
43,0.8636,0.0027
44,0.8640,0.0026
45,0.8642,0.0022
46,0.8644,0.0027
47,0.8640,0.0026
48,0.8643,0.0022
49,0.8654,0.0027
50,0.8639,0.0019
