Round,Accuracy
0,0.0112
1,0.4822
2,0.4822
3,0.4834
4,0.4886
5,0.4923
6,0.4927
7,0.491
8,0.4892
9,0.489
10,0.489
11,0.4882
12,0.4888
13,0.4899
14,0.4888
15,0.492
16,0.4895
17,0.4895
18,0.4882
19,0.4927
20,0.4953
21,0.4987
22,0.4998
23,0.5013
24,0.5
25,0.5015
26,0.4942
27,0.4882
28,0.4858
29,0.4813
30,0.4845
31,0.4852
32,0.4877
33,0.4923
34,0.4957
35,0.5022
36,0.5056
37,0.5075
38,0.5086
39,0.5103
40,0.5103
41,0.5118
42,0.5129
43,0.5153
44,0.5155
45,0.5133
46,0.5116
47,0.5131
48,0.5146
49,0.5161
50,0.5189
