Round,Accuracy
0,0.1
1,0.2543
2,0.1179
3,0.2367
4,0.3057
5,0.328
6,0.3123
7,0.3165
8,0.2865
9,0.3316
10,0.3612
11,0.3742
12,0.3782
13,0.3979
14,0.4121
15,0.4275
16,0.4401
17,0.4364
18,0.4359
19,0.4496
20,0.4767
21,0.4824
22,0.4765
23,0.4726
24,0.4746
25,0.4668
26,0.4593
27,0.4682
28,0.4752
29,0.4828
30,0.4854
31,0.4821
32,0.4826
33,0.4902
34,0.4933
35,0.4936
36,0.4866
37,0.4827
38,0.4845
39,0.4877
40,0.4962
41,0.5019
42,0.5063
43,0.5067
44,0.5127
45,0.5122
46,0.5079
47,0.5098
48,0.5115
49,0.5056
50,0.5094
