Round,Accuracy
0,0.0812
1,0.3223
2,0.4036
3,0.4354
4,0.4363
5,0.4599
6,0.4746
7,0.4722
8,0.4986
9,0.5227
10,0.5391
11,0.54
12,0.5578
13,0.564
14,0.559
15,0.5647
16,0.5751
17,0.5739
18,0.5698
19,0.5668
20,0.5575
21,0.5678
22,0.5751
23,0.5787
24,0.5752
25,0.5769
26,0.5757
27,0.5788
28,0.5843
29,0.5895
30,0.5899
31,0.5774
32,0.5709
33,0.5755
34,0.5879
35,0.5925
36,0.5912
37,0.5791
38,0.5815
39,0.587
40,0.5944
41,0.5915
42,0.5839
43,0.5884
44,0.5982
45,0.5995
46,0.5913
47,0.5904
48,0.5887
49,0.5892
50,0.5899
