Round,Accuracy
0,0.1594
1,0.1594
2,0.4924
3,0.7785
4,0.8293
5,0.8457
6,0.8562
7,0.8616
8,0.867
9,0.8724
10,0.8745
11,0.8768
12,0.8785
13,0.8795
14,0.8808
15,0.8812
16,0.882
17,0.8841
18,0.8821
19,0.8826
20,0.8835
21,0.885
22,0.8863
23,0.886
24,0.8871
25,0.8877
26,0.8891
27,0.8881
28,0.8876
29,0.8882
30,0.8884
31,0.8885
32,0.8881
33,0.8886
34,0.8883
35,0.8882
36,0.8887
37,0.8881
38,0.8879
39,0.8885
40,0.8884
41,0.8889
42,0.8887
43,0.8864
44,0.8873
45,0.8885
46,0.8882
47,0.8883
48,0.8886
49,0.8881
50,0.8887
