Round,Accuracy
0,0.1043
1,0.1891
2,0.3495
3,0.3591
4,0.3597
5,0.3609
6,0.3622
7,0.3639
8,0.3639
9,0.3646
10,0.3658
11,0.3626
12,0.3643
13,0.3634
14,0.3622
15,0.3626
16,0.362
17,0.3638
18,0.3625
19,0.362
20,0.3629
21,0.3617
22,0.3606
23,0.3606
24,0.3611
25,0.3617
26,0.3593
27,0.3611
28,0.3603
29,0.3587
30,0.359
31,0.3595
32,0.3599
33,0.3594
34,0.3592
35,0.3598
36,0.3613
37,0.3585
38,0.3599
39,0.3602
40,0.3607
41,0.3606
42,0.3592
43,0.3587
44,0.3601
45,0.3603
46,0.3576
47,0.3595
48,0.358
49,0.3571
50,0.3573
