Round,Accuracy
0,0.102
1,0.125
2,0.1607
3,0.2827
4,0.3491
5,0.379
6,0.4042
7,0.4223
8,0.4322
9,0.4516
10,0.4619
11,0.4802
12,0.4865
13,0.4974
14,0.4973
15,0.509
16,0.5135
17,0.5193
18,0.5257
19,0.5299
20,0.5373
21,0.5306
22,0.537
23,0.5403
24,0.5491
25,0.5497
26,0.5485
27,0.5501
28,0.5588
29,0.5641
30,0.5743
31,0.5755
32,0.5771
33,0.5754
34,0.5782
35,0.576
36,0.5796
37,0.5781
38,0.5833
39,0.5808
40,0.5864
41,0.5856
42,0.5964
43,0.5972
44,0.5956
45,0.5945
46,0.5933
47,0.5974
48,0.5943
49,0.5987
50,0.6001
