Round,Accuracy
0,0.1
1,0.303
2,0.6997
3,0.7679
4,0.8153
5,0.837
6,0.8582
7,0.8648
8,0.8686
9,0.8723
10,0.8745
11,0.8753
12,0.8778
13,0.8797
14,0.882
15,0.8819
16,0.8848
17,0.8847
18,0.8861
19,0.8888
20,0.8882
21,0.8902
22,0.8899
23,0.8913
24,0.8913
25,0.8905
26,0.8913
27,0.8918
28,0.8929
29,0.893
30,0.8925
31,0.8927
32,0.8927
33,0.8926
34,0.8923
35,0.8926
36,0.8933
37,0.8941
38,0.8946
39,0.8952
40,0.8946
41,0.8955
42,0.8959
43,0.8951
44,0.896
45,0.8959
46,0.8955
47,0.8968
48,0.897
49,0.8971
50,0.8968
