Round,Accuracy
0,0.0638
1,0.2687
2,0.8264
3,0.8599
4,0.871
5,0.8749
6,0.8778
7,0.8805
8,0.8793
9,0.8829
10,0.8826
11,0.8836
12,0.884
13,0.8842
14,0.8849
15,0.8848
16,0.8833
17,0.8845
18,0.8848
19,0.8851
20,0.8855
21,0.8847
22,0.8859
23,0.8771
24,0.886
25,0.8851
26,0.8851
27,0.8841
28,0.8848
29,0.8841
30,0.8844
31,0.8845
32,0.8837
33,0.8836
34,0.8841
35,0.8832
36,0.8845
37,0.883
38,0.8844
39,0.8835
40,0.884
41,0.8841
42,0.884
43,0.8843
44,0.8833
45,0.8844
46,0.8846
47,0.8772
48,0.8824
49,0.8822
50,0.8814
