Round,Accuracy
0,0.1
1,0.0918
2,0.2552
3,0.3562
4,0.5128
5,0.58
6,0.6559
7,0.689
8,0.7088
9,0.7376
10,0.7393
11,0.7506
12,0.7406
13,0.7622
14,0.694
15,0.7619
16,0.635
17,0.758
18,0.7138
19,0.7706
20,0.7322
21,0.7756
22,0.7051
23,0.7705
24,0.713
25,0.7662
26,0.7369
27,0.7667
28,0.7451
29,0.768
30,0.7595
31,0.779
32,0.7789
33,0.7938
34,0.7703
35,0.7874
36,0.7611
37,0.7933
38,0.7486
39,0.793
40,0.7601
41,0.7959
42,0.7558
43,0.8041
44,0.7646
45,0.8062
46,0.7752
47,0.7998
48,0.7771
49,0.7989
50,0.7793
