Round,Accuracy
0,0.0376
1,0.4948
2,0.552
3,0.5759
4,0.5794
5,0.5882
6,0.5845
7,0.5837
8,0.583
9,0.5916
10,0.5882
11,0.5877
12,0.5886
13,0.5873
14,0.592
15,0.5908
16,0.5925
17,0.5929
18,0.5953
19,0.5948
20,0.5976
21,0.597
22,0.5968
23,0.5966
24,0.5933
25,0.5905
26,0.5946
27,0.5953
28,0.5944
29,0.5942
30,0.6039
31,0.5957
32,0.5985
33,0.5985
34,0.5944
35,0.6
36,0.597
37,0.5961
38,0.5953
39,0.5946
40,0.5983
41,0.5968
42,0.5974
43,0.5933
44,0.5959
45,0.5923
46,0.5996
47,0.5953
48,0.5987
49,0.5955
50,0.5966
