Round,Accuracy
0,0.0966
1,0.1
2,0.4446
3,0.6397
4,0.6562
5,0.66
6,0.6698
7,0.7244
8,0.7435
9,0.7225
10,0.7059
11,0.7239
12,0.7698
13,0.7956
14,0.81
15,0.8026
16,0.7856
17,0.7849
18,0.7894
19,0.7936
20,0.8008
21,0.8114
22,0.8162
23,0.8101
24,0.8084
25,0.8131
26,0.818
27,0.8217
28,0.812
29,0.8077
30,0.8119
31,0.8101
32,0.8109
33,0.8182
34,0.8082
35,0.8137
36,0.824
37,0.8264
38,0.8289
39,0.8275
40,0.8265
41,0.8275
42,0.8267
43,0.8301
44,0.8264
45,0.8222
46,0.8265
47,0.8294
48,0.8292
49,0.8269
50,0.8203
