Round,Accuracy
0,0.1
1,0.3438
2,0.4758
3,0.4347
4,0.6858
5,0.6929
6,0.6342
7,0.6626
8,0.7383
9,0.7917
10,0.8093
11,0.8255
12,0.8333
13,0.8386
14,0.8394
15,0.8368
16,0.8369
17,0.8418
18,0.8418
19,0.8393
20,0.8403
21,0.8427
22,0.846
23,0.8445
24,0.8442
25,0.8492
26,0.8495
27,0.8505
28,0.8477
29,0.8469
30,0.8468
31,0.8478
32,0.8508
33,0.8517
34,0.8538
35,0.854
36,0.8535
37,0.8515
38,0.8541
39,0.8564
40,0.8535
41,0.8393
42,0.8489
43,0.8531
44,0.8535
45,0.8542
46,0.8535
47,0.8464
48,0.8514
49,0.8568
50,0.8584
